d,c,o,h,l,v
2015-02-03 15:15:00,8746.65,8761.25,8761.85,8740.4,0
2015-02-04 09:15:00,8771.5,8789.15,8791.45,8763.75,0
2015-02-04 09:30:00,8759.55,8771.8,8781.9,8759.55,0
2015-02-04 09:45:00,8761.15,8759.3,8773.2,8755.25,0
2015-02-04 10:00:00,8740.6,8761.8,8770.35,8732.55,0
2015-02-04 10:15:00,8745.8,8741.6,8747.9,8729.35,0
2015-02-04 10:30:00,8721.9,8746.6,8749.7,8720.35,0
2015-02-04 10:45:00,8731.0,8722.15,8739.35,8716.75,0
2015-02-04 11:00:00,8745.5,8730.95,8757.55,8729.65,0
2015-02-04 11:15:00,8755.85,8746.0,8762.75,8740.9,0
2015-02-04 11:30:00,8750.45,8756.0,8764.7,8748.0,0
2015-02-04 11:45:00,8758.1,8750.2,8759.0,8745.0,0
2015-02-04 12:00:00,8747.85,8758.3,8758.55,8745.65,0
2015-02-04 12:15:00,8746.1,8747.9,8752.65,8738.0,0
2015-02-04 12:30:00,8748.35,8745.45,8749.4,8735.2,0
2015-02-04 12:45:00,8759.4,8748.35,8761.0,8743.75,0
2015-02-04 13:00:00,8771.65,8759.75,8780.3,8750.3,0
2015-02-04 13:15:00,8757.2,8771.4,8774.25,8751.75,0
2015-02-04 13:30:00,8757.85,8757.4,8769.6,8750.3,0
2015-02-04 13:45:00,8765.75,8757.95,8771.4,8752.4,0
2015-02-04 14:00:00,8759.35,8765.35,8772.05,8758.55,0
2015-02-04 14:15:00,8760.25,8759.4,8767.35,8754.15,0
2015-02-04 14:30:00,8763.6,8760.15,8769.6,8757.15,0
2015-02-04 14:45:00,8747.15,8763.45,8773.6,8746.2,0
2015-02-04 15:00:00,8724.35,8747.0,8749.4,8723.45,0
2015-02-04 15:15:00,8713.95,8724.35,8725.25,8704.7,0
2015-02-05 09:15:00,8730.65,8733.1,8741.15,8705.75,0
2015-02-05 09:30:00,8742.7,8730.05,8746.0,8728.8,0
2015-02-05 09:45:00,8740.95,8742.25,8744.15,8734.5,0
2015-02-05 10:00:00,8757.4,8740.8,8761.6,8740.6,0
2015-02-05 10:15:00,8751.85,8758.0,8767.85,8748.15,0
2015-02-05 10:30:00,8751.0,8752.6,8760.35,8745.0,0
2015-02-05 10:45:00,8751.15,8751.15,8751.5,8738.45,0
2015-02-05 11:00:00,8752.95,8751.2,8754.9,8744.65,0
2015-02-05 11:15:00,8761.0,8753.55,8766.35,8750.9,0
2015-02-05 11:30:00,8747.75,8760.6,8764.05,8746.35,0
2015-02-05 11:45:00,8748.8,8747.4,8751.45,8742.05,0
2015-02-05 12:00:00,8751.75,8748.95,8755.95,8745.8,0
2015-02-05 12:15:00,8761.25,8751.6,8762.05,8748.8,0
2015-02-05 12:30:00,8754.8,8760.15,8760.15,8750.05,0
2015-02-05 12:45:00,8757.6,8754.95,8763.9,8753.6,0
2015-02-05 13:00:00,8778.55,8758.45,8779.0,8753.9,0
2015-02-05 13:15:00,8806.6,8778.2,8815.35,8777.55,0
2015-02-05 13:30:00,8802.85,8806.75,8806.75,8787.15,0
2015-02-05 13:45:00,8812.35,8802.95,8813.45,8796.4,0
2015-02-05 14:00:00,8824.15,8812.4,8838.3,8807.5,0
2015-02-05 14:15:00,8823.5,8822.4,8829.2,8812.95,0
2015-02-05 14:30:00,8793.2,8824.15,8824.15,8789.4,0
2015-02-05 14:45:00,8756.95,8793.1,8796.6,8742.4,0
2015-02-05 15:00:00,8708.0,8755.95,8765.85,8707.8,0
2015-02-05 15:15:00,8699.4,8708.0,8712.7,8683.95,0
2015-02-06 09:15:00,8712.4,8696.85,8724.5,8690.6,0
2015-02-06 09:30:00,8713.35,8712.85,8721.65,8690.35,0
2015-02-06 09:45:00,8710.6,8713.85,8725.8,8705.6,0
2015-02-06 10:00:00,8696.0,8710.7,8718.05,8690.8,0
2015-02-06 10:15:00,8687.1,8696.85,8700.85,8678.95,0
2015-02-06 10:30:00,8675.5,8687.0,8687.2,8663.95,0
2015-02-06 10:45:00,8670.05,8675.15,8683.0,8663.1,0
2015-02-06 11:00:00,8686.6,8671.0,8689.7,8671.0,0
2015-02-06 11:15:00,8674.2,8686.35,8689.15,8674.05,0
2015-02-06 11:30:00,8695.4,8674.1,8697.05,8671.0,0
2015-02-06 11:45:00,8697.35,8694.55,8706.0,8685.35,0
2015-02-06 12:00:00,8692.5,8697.4,8701.05,8688.0,0
2015-02-06 12:15:00,8709.1,8692.4,8713.35,8687.75,0
2015-02-06 12:30:00,8701.2,8709.05,8711.3,8697.85,0
2015-02-06 12:45:00,8714.85,8701.7,8715.4,8700.3,0
2015-02-06 13:00:00,8687.0,8714.65,8716.1,8679.75,0
2015-02-06 13:15:00,8690.15,8687.05,8693.6,8677.55,0
2015-02-06 13:30:00,8682.75,8690.6,8690.65,8675.8,0
2015-02-06 13:45:00,8694.95,8682.9,8697.4,8681.85,0
2015-02-06 14:00:00,8688.2,8694.85,8695.85,8684.5,0
2015-02-06 14:15:00,8670.1,8688.7,8689.1,8662.3,0
2015-02-06 14:30:00,8668.05,8669.4,8675.6,8649.25,0
2015-02-06 14:45:00,8674.45,8668.2,8684.6,8667.95,0
2015-02-06 15:00:00,8654.7,8675.2,8675.85,8646.65,0
2015-02-06 15:15:00,8666.0,8654.75,8669.5,8651.4,0
2015-02-09 09:15:00,8585.4,8584.4,8603.9,8577.85,0
2015-02-09 09:30:00,8587.25,8585.6,8594.55,8574.7,0
2015-02-09 09:45:00,8569.5,8587.25,8590.05,8564.85,0
2015-02-09 10:00:00,8562.4,8569.7,8570.65,8551.95,0
2015-02-09 10:15:00,8574.9,8562.55,8577.15,8548.2,0
2015-02-09 10:30:00,8564.4,8574.95,8578.9,8560.7,0
2015-02-09 10:45:00,8567.9,8564.55,8574.4,8563.55,0
2015-02-09 11:00:00,8556.95,8568.0,8572.8,8556.4,0
2015-02-09 11:15:00,8579.85,8556.75,8580.2,8554.15,0
2015-02-09 11:30:00,8577.1,8579.65,8581.1,8571.7,0
2015-02-09 11:45:00,8577.8,8577.3,8581.45,8571.6,0
2015-02-09 12:00:00,8565.95,8577.55,8577.7,8564.75,0
2015-02-09 12:15:00,8572.8,8566.0,8574.05,8563.8,0
2015-02-09 12:30:00,8577.25,8572.75,8580.8,8569.55,0
2015-02-09 12:45:00,8586.85,8577.35,8592.35,8576.95,0
2015-02-09 13:00:00,8582.4,8587.05,8588.7,8575.65,0
2015-02-09 13:15:00,8579.3,8582.3,8592.9,8578.25,0
2015-02-09 13:30:00,8573.6,8579.55,8590.05,8573.55,0
2015-02-09 13:45:00,8567.3,8574.35,8575.4,8559.4,0
2015-02-09 14:00:00,8564.15,8567.5,8572.65,8558.7,0
2015-02-09 14:15:00,8561.0,8564.55,8567.5,8550.2,0
2015-02-09 14:30:00,8550.2,8561.35,8561.65,8545.05,0
2015-02-09 14:45:00,8546.7,8549.6,8563.2,8544.65,0
2015-02-09 15:00:00,8525.2,8546.45,8547.05,8521.15,0
2015-02-09 15:15:00,8518.3,8525.65,8530.75,8516.35,0
2015-02-10 09:15:00,8546.6,8478.1,8577.9,8472.05,0
2015-02-10 09:30:00,8581.1,8545.65,8584.25,8541.4,0
2015-02-10 09:45:00,8585.3,8581.05,8612.95,8573.6,0
2015-02-10 10:00:00,8583.95,8585.55,8592.1,8558.25,0
2015-02-10 10:15:00,8584.2,8584.15,8594.15,8575.9,0
2015-02-10 10:30:00,8601.2,8583.6,8609.55,8583.6,0
2015-02-10 10:45:00,8597.4,8601.3,8605.85,8591.75,0
2015-02-10 11:00:00,8600.55,8597.95,8605.95,8593.0,0
2015-02-10 11:15:00,8631.95,8600.8,8637.65,8599.15,0
2015-02-10 11:30:00,8624.1,8632.5,8646.15,8619.9,0
2015-02-10 11:45:00,8614.65,8624.75,8625.45,8609.25,0
2015-02-10 12:00:00,8580.9,8614.6,8615.2,8572.85,0
2015-02-10 12:15:00,8579.25,8581.75,8584.65,8553.75,0
2015-02-10 12:30:00,8577.8,8579.45,8584.3,8569.95,0
2015-02-10 12:45:00,8583.3,8578.3,8594.85,8576.8,0
2015-02-10 13:00:00,8569.65,8583.35,8589.2,8562.8,0
2015-02-10 13:15:00,8556.65,8569.2,8576.15,8556.35,0
2015-02-10 13:30:00,8551.9,8556.5,8564.3,8537.95,0
2015-02-10 13:45:00,8527.6,8552.85,8563.3,8525.25,0
2015-02-10 14:00:00,8495.65,8527.25,8535.35,8474.95,0
2015-02-10 14:15:00,8503.65,8494.5,8506.05,8483.55,0
2015-02-10 14:30:00,8542.1,8504.15,8546.85,8504.0,0
2015-02-10 14:45:00,8570.15,8542.05,8579.85,8537.85,0
2015-02-10 15:00:00,8552.3,8570.2,8579.85,8552.3,0
2015-02-10 15:15:00,8578.85,8552.1,8579.25,8548.15,0
2015-02-11 09:15:00,8607.7,8603.3,8619.95,8601.45,0
2015-02-11 09:30:00,8610.25,8608.3,8615.65,8600.2,0
2015-02-11 09:45:00,8607.55,8610.05,8610.85,8595.15,0
2015-02-11 10:00:00,8609.85,8607.45,8613.4,8605.6,0
2015-02-11 10:15:00,8623.45,8609.8,8630.9,8609.75,0
2015-02-11 10:30:00,8608.7,8622.95,8624.2,8608.45,0
2015-02-11 10:45:00,8607.9,8608.45,8608.7,8594.05,0
2015-02-11 11:00:00,8607.5,8608.05,8616.15,8602.15,0
2015-02-11 11:15:00,8603.45,8607.75,8610.3,8599.85,0
2015-02-11 11:30:00,8610.1,8603.95,8618.15,8603.95,0
2015-02-11 11:45:00,8611.0,8610.25,8614.95,8609.2,0
2015-02-11 12:00:00,8618.45,8610.95,8624.0,8610.9,0
2015-02-11 12:15:00,8622.15,8618.35,8624.4,8615.1,0
2015-02-11 12:30:00,8617.85,8621.75,8627.2,8617.75,0
2015-02-11 12:45:00,8619.3,8617.5,8620.3,8612.7,0
2015-02-11 13:00:00,8637.85,8619.45,8645.55,8616.05,0
2015-02-11 13:15:00,8636.5,8637.9,8651.9,8632.25,0
2015-02-11 13:30:00,8619.3,8637.0,8639.95,8602.15,0
2015-02-11 13:45:00,8623.2,8618.9,8629.25,8612.5,0
2015-02-11 14:00:00,8627.7,8623.75,8628.9,8612.55,0
2015-02-11 14:15:00,8640.75,8628.0,8643.15,8623.25,0
2015-02-11 14:30:00,8642.1,8640.2,8642.85,8628.95,0
2015-02-11 14:45:00,8635.05,8642.35,8648.0,8632.7,0
2015-02-11 15:00:00,8624.05,8634.75,8635.65,8618.0,0
2015-02-11 15:15:00,8635.5,8625.5,8638.6,8624.05,0
2015-02-12 09:15:00,8651.7,8676.95,8681.4,8646.65,0
2015-02-12 09:30:00,8642.7,8652.3,8660.3,8629.75,0
2015-02-12 09:45:00,8647.55,8642.65,8650.1,8627.75,0
2015-02-12 10:00:00,8634.4,8647.45,8651.55,8623.2,0
2015-02-12 10:15:00,8631.65,8634.4,8637.3,8615.65,0
2015-02-12 10:30:00,8630.25,8632.25,8638.4,8625.1,0
2015-02-12 10:45:00,8627.55,8629.9,8639.7,8622.5,0
2015-02-12 11:00:00,8629.5,8627.65,8635.7,8626.3,0
2015-02-12 11:15:00,8618.15,8629.1,8632.7,8617.1,0
2015-02-12 11:30:00,8606.6,8617.85,8617.85,8599.4,0
2015-02-12 11:45:00,8616.45,8606.4,8618.1,8601.5,0
2015-02-12 12:00:00,8612.9,8616.7,8616.95,8601.85,0
2015-02-12 12:15:00,8615.35,8613.35,8616.25,8610.0,0
2015-02-12 12:30:00,8614.8,8615.5,8617.75,8603.9,0
2015-02-12 12:45:00,8607.35,8615.0,8615.75,8603.85,0
2015-02-12 13:00:00,8611.95,8607.0,8612.85,8602.45,0
2015-02-12 13:15:00,8619.0,8612.2,8626.15,8609.45,0
2015-02-12 13:30:00,8627.75,8619.4,8630.9,8614.75,0
2015-02-12 13:45:00,8632.35,8627.95,8640.45,8623.5,0
2015-02-12 14:00:00,8651.3,8632.2,8655.25,8631.5,0
2015-02-12 14:15:00,8650.4,8650.65,8669.7,8647.05,0
2015-02-12 14:30:00,8682.0,8650.2,8684.4,8645.45,0
2015-02-12 14:45:00,8681.55,8682.0,8689.25,8673.15,0
2015-02-12 15:00:00,8721.95,8681.5,8725.95,8679.9,0
2015-02-12 15:15:00,8728.4,8721.05,8732.15,8713.05,0
2015-02-13 09:15:00,8747.95,8741.5,8752.5,8730.0,0
2015-02-13 09:30:00,8760.9,8747.6,8765.35,8747.6,0
2015-02-13 09:45:00,8763.45,8761.3,8766.55,8756.2,0
2015-02-13 10:00:00,8754.4,8763.0,8764.1,8748.1,0
2015-02-13 10:15:00,8750.5,8754.45,8760.0,8744.0,0
2015-02-13 10:30:00,8752.65,8747.45,8757.45,8744.05,0
2015-02-13 10:45:00,8736.55,8753.05,8753.7,8735.7,0
2015-02-13 11:00:00,8747.1,8737.25,8748.95,8737.25,0
2015-02-13 11:15:00,8749.7,8746.45,8750.8,8741.9,0
2015-02-13 11:30:00,8755.15,8749.35,8755.5,8746.1,0
2015-02-13 11:45:00,8763.65,8755.35,8767.4,8748.75,0
2015-02-13 12:00:00,8769.35,8763.9,8780.7,8760.4,0
2015-02-13 12:15:00,8770.2,8769.05,8775.2,8756.5,0
2015-02-13 12:30:00,8778.45,8769.4,8780.6,8766.85,0
2015-02-13 12:45:00,8784.85,8777.95,8785.05,8773.6,0
2015-02-13 13:00:00,8775.7,8784.75,8795.65,8775.7,0
2015-02-13 13:15:00,8784.65,8776.3,8790.75,8774.55,0
2015-02-13 13:30:00,8792.25,8784.55,8796.85,8781.6,0
2015-02-13 13:45:00,8782.3,8791.3,8793.1,8780.05,0
2015-02-13 14:00:00,8797.2,8782.3,8799.05,8780.05,0
2015-02-13 14:15:00,8801.5,8798.1,8806.8,8791.8,0
2015-02-13 14:30:00,8811.7,8801.2,8813.9,8796.85,0
2015-02-13 14:45:00,8810.65,8810.65,8821.0,8808.4,0
2015-02-13 15:00:00,8808.05,8809.65,8821.7,8803.9,0
2015-02-13 15:15:00,8803.05,8808.15,8809.8,8790.6,0
2015-02-16 09:15:00,8855.4,8831.4,8861.5,8825.4,0
2015-02-16 09:30:00,8853.85,8854.05,8869.95,8852.75,0
2015-02-16 09:45:00,8844.55,8853.95,8855.6,8843.0,0
2015-02-16 10:00:00,8861.95,8844.1,8862.55,8841.9,0
2015-02-16 10:15:00,8865.4,8861.7,8865.4,8850.7,0
2015-02-16 10:30:00,8862.1,8865.25,8869.35,8861.9,0
2015-02-16 10:45:00,8847.45,8862.05,8863.8,8844.45,0
2015-02-16 11:00:00,8846.4,8849.0,8851.4,8844.85,0
2015-02-16 11:15:00,8822.4,8846.05,8846.05,8818.85,0
2015-02-16 11:30:00,8832.0,8823.3,8832.35,8815.3,0
2015-02-16 11:45:00,8829.2,8832.05,8836.95,8826.25,0
2015-02-16 12:00:00,8822.6,8829.15,8846.1,8820.05,0
2015-02-16 12:15:00,8834.3,8823.1,8838.15,8819.05,0
2015-02-16 12:30:00,8830.65,8833.8,8837.75,8825.1,0
2015-02-16 12:45:00,8831.7,8830.8,8833.4,8826.55,0
2015-02-16 13:00:00,8826.65,8831.55,8834.3,8817.25,0
2015-02-16 13:15:00,8828.85,8826.75,8832.45,8824.05,0
2015-02-16 13:30:00,8834.15,8829.4,8836.55,8826.2,0
2015-02-16 13:45:00,8842.3,8833.95,8845.7,8828.65,0
2015-02-16 14:00:00,8839.15,8842.0,8843.0,8828.0,0
2015-02-16 14:15:00,8844.55,8838.3,8848.05,8835.45,0
2015-02-16 14:30:00,8839.3,8844.6,8855.8,8839.3,0
2015-02-16 14:45:00,8843.8,8839.15,8849.1,8833.25,0
2015-02-16 15:00:00,8803.75,8843.5,8846.45,8801.9,0
2015-02-16 15:15:00,8808.7,8803.8,8808.7,8793.7,0
2015-02-18 09:15:00,8827.35,8811.55,8840.8,8810.05,0
2015-02-18 09:30:00,8831.8,8826.5,8839.05,8822.15,0
2015-02-18 09:45:00,8841.3,8831.7,8849.2,8824.7,0
2015-02-18 10:00:00,8850.65,8841.1,8851.5,8840.05,0
2015-02-18 10:15:00,8853.35,8850.45,8855.55,8845.7,0
2015-02-18 10:30:00,8850.8,8853.2,8857.8,8850.55,0
2015-02-18 10:45:00,8846.1,8850.85,8861.85,8843.4,0
2015-02-18 11:00:00,8854.3,8846.45,8857.35,8841.85,0
2015-02-18 11:15:00,8853.35,8854.65,8858.55,8850.05,0
2015-02-18 11:30:00,8855.6,8853.75,8861.5,8852.5,0
2015-02-18 11:45:00,8851.25,8855.65,8856.55,8847.6,0
2015-02-18 12:00:00,8840.05,8850.6,8853.2,8839.35,0
2015-02-18 12:15:00,8845.15,8840.1,8845.45,8837.7,0
2015-02-18 12:30:00,8847.7,8845.6,8848.25,8842.45,0
2015-02-18 12:45:00,8853.65,8847.25,8854.2,8844.3,0
2015-02-18 13:00:00,8853.45,8853.75,8854.45,8847.1,0
2015-02-18 13:15:00,8852.5,8853.5,8861.3,8851.6,0
2015-02-18 13:30:00,8843.15,8852.65,8852.9,8834.9,0
2015-02-18 13:45:00,8861.35,8843.15,8861.5,8841.75,0
2015-02-18 14:00:00,8869.75,8861.7,8872.55,8859.35,0
2015-02-18 14:15:00,8865.85,8869.55,8873.7,8863.0,0
2015-02-18 14:30:00,8880.65,8866.1,8886.05,8864.75,0
2015-02-18 14:45:00,8884.75,8880.45,8893.9,8880.35,0
2015-02-18 15:00:00,8870.25,8884.7,8889.85,8865.5,0
2015-02-18 15:15:00,8865.25,8869.95,8873.05,8859.25,0
2015-02-19 09:15:00,8888.1,8883.05,8902.55,8880.85,0
2015-02-19 09:30:00,8890.3,8887.75,8893.4,8879.25,0
2015-02-19 09:45:00,8890.25,8890.0,8895.8,8883.5,0
2015-02-19 10:00:00,8894.6,8890.05,8898.6,8886.9,0
2015-02-19 10:15:00,8884.35,8894.3,8897.15,8883.15,0
2015-02-19 10:30:00,8852.0,8883.8,8885.85,8851.95,0
2015-02-19 10:45:00,8839.4,8852.6,8866.25,8839.4,0
2015-02-19 11:00:00,8826.4,8839.1,8839.1,8809.95,0
2015-02-19 11:15:00,8827.0,8826.7,8832.1,8816.7,0
2015-02-19 11:30:00,8835.8,8827.5,8835.9,8816.55,0
2015-02-19 11:45:00,8827.4,8834.2,8842.5,8827.35,0
2015-02-19 12:00:00,8831.1,8827.45,8837.3,8824.3,0
2015-02-19 12:15:00,8833.35,8830.85,8836.0,8828.95,0
2015-02-19 12:30:00,8845.1,8832.65,8845.45,8830.9,0
2015-02-19 12:45:00,8840.65,8844.9,8849.35,8838.35,0
2015-02-19 13:00:00,8832.4,8840.4,8845.25,8824.95,0
2015-02-19 13:15:00,8836.2,8832.45,8838.15,8829.8,0
2015-02-19 13:30:00,8834.9,8836.05,8838.3,8822.85,0
2015-02-19 13:45:00,8819.9,8835.0,8844.5,8816.4,0
2015-02-19 14:00:00,8804.3,8819.65,8824.65,8794.55,0
2015-02-19 14:15:00,8826.25,8805.0,8826.25,8803.75,0
2015-02-19 14:30:00,8838.05,8826.2,8838.35,8824.9,0
2015-02-19 14:45:00,8858.25,8837.9,8863.5,8835.4,0
2015-02-19 15:00:00,8904.0,8860.2,8905.0,8859.75,0
2015-02-19 15:15:00,8898.35,8905.35,8913.45,8894.75,0
2015-02-20 09:15:00,8853.95,8895.5,8895.5,8848.5,0
2015-02-20 09:30:00,8823.95,8854.2,8854.2,8816.5,0
2015-02-20 09:45:00,8833.35,8823.55,8839.5,8823.15,0
2015-02-20 10:00:00,8835.8,8832.8,8838.9,8819.35,0
2015-02-20 10:15:00,8837.4,8835.85,8852.05,8834.2,0
2015-02-20 10:30:00,8842.9,8836.8,8851.5,8832.5,0
2015-02-20 10:45:00,8839.2,8843.05,8848.05,8836.7,0
2015-02-20 11:00:00,8845.3,8839.05,8850.05,8839.0,0
2015-02-20 11:15:00,8863.95,8845.15,8864.15,8843.6,0
2015-02-20 11:30:00,8872.05,8863.9,8876.85,8859.9,0
2015-02-20 11:45:00,8870.5,8872.1,8887.6,8867.75,0
2015-02-20 12:00:00,8863.45,8872.0,8872.4,8863.4,0
2015-02-20 12:15:00,8857.8,8863.8,8863.95,8851.6,0
2015-02-20 12:30:00,8857.35,8857.8,8860.4,8852.75,0
2015-02-20 12:45:00,8861.55,8857.95,8867.8,8857.35,0
2015-02-20 13:00:00,8865.1,8861.75,8874.85,8861.5,0
2015-02-20 13:15:00,8880.3,8864.55,8880.4,8864.55,0
2015-02-20 13:30:00,8878.2,8880.15,8890.1,8871.75,0
2015-02-20 13:45:00,8838.1,8879.5,8881.05,8834.75,0
2015-02-20 14:00:00,8865.15,8838.25,8871.4,8833.3,0
2015-02-20 14:15:00,8869.55,8865.3,8875.0,8856.15,0
2015-02-20 14:30:00,8859.75,8871.35,8876.15,8851.1,0
2015-02-20 14:45:00,8849.3,8860.0,8865.95,8845.7,0
2015-02-20 15:00:00,8833.75,8849.15,8852.05,8831.95,0
2015-02-20 15:15:00,8827.7,8833.6,8836.7,8821.55,0
2015-02-23 09:15:00,8853.3,8856.85,8867.7,8839.2,0
2015-02-23 09:30:00,8864.1,8853.3,8864.75,8846.75,0
2015-02-23 09:45:00,8862.0,8864.6,8868.9,8858.15,0
2015-02-23 10:00:00,8842.05,8862.05,8862.05,8841.0,0
2015-02-23 10:15:00,8850.95,8842.1,8855.05,8842.1,0
2015-02-23 10:30:00,8854.5,8850.75,8861.1,8845.75,0
2015-02-23 10:45:00,8848.6,8853.85,8856.4,8843.8,0
2015-02-23 11:00:00,8849.8,8848.6,8853.85,8844.9,0
2015-02-23 11:15:00,8841.2,8849.55,8851.0,8835.45,0
2015-02-23 11:30:00,8848.65,8841.6,8849.05,8840.5,0
2015-02-23 11:45:00,8838.05,8848.75,8848.85,8832.1,0
2015-02-23 12:00:00,8847.6,8837.85,8849.2,8836.8,0
2015-02-23 12:15:00,8845.1,8847.3,8848.5,8841.7,0
2015-02-23 12:30:00,8848.1,8844.9,8853.0,8844.85,0
2015-02-23 12:45:00,8841.1,8848.3,8850.45,8841.1,0
2015-02-23 13:00:00,8850.6,8841.05,8851.5,8839.55,0
2015-02-23 13:15:00,8845.05,8850.15,8856.1,8844.9,0
2015-02-23 13:30:00,8843.65,8844.75,8855.25,8838.4,0
2015-02-23 13:45:00,8822.5,8844.05,8844.6,8813.0,0
2015-02-23 14:00:00,8776.35,8822.85,8827.45,8768.6,0
2015-02-23 14:15:00,8767.0,8776.05,8785.5,8763.45,0
2015-02-23 14:30:00,8764.1,8768.05,8775.75,8761.25,0
2015-02-23 14:45:00,8759.1,8764.7,8772.15,8748.8,0
2015-02-23 15:00:00,8759.9,8758.05,8779.9,8753.65,0
2015-02-23 15:15:00,8742.8,8758.1,8761.45,8737.25,0
2015-02-24 09:15:00,8762.05,8772.9,8775.25,8746.5,0
2015-02-24 09:30:00,8771.8,8761.85,8772.0,8754.15,0
2015-02-24 09:45:00,8759.25,8771.9,8775.7,8757.4,0
2015-02-24 10:00:00,8755.55,8759.0,8762.75,8748.65,0
2015-02-24 10:15:00,8775.45,8755.5,8775.45,8754.55,0
2015-02-24 10:30:00,8766.75,8777.05,8777.1,8762.1,0
2015-02-24 10:45:00,8753.1,8767.25,8767.85,8753.1,0
2015-02-24 11:00:00,8749.35,8753.4,8753.75,8737.15,0
2015-02-24 11:15:00,8754.35,8749.5,8754.35,8741.9,0
2015-02-24 11:30:00,8758.0,8754.15,8769.3,8754.15,0
2015-02-24 11:45:00,8763.6,8757.85,8769.7,8757.45,0
2015-02-24 12:00:00,8763.65,8763.55,8765.95,8753.45,0
2015-02-24 12:15:00,8768.05,8763.7,8768.55,8759.15,0
2015-02-24 12:30:00,8758.6,8767.9,8770.0,8755.0,0
2015-02-24 12:45:00,8746.1,8758.6,8759.6,8743.0,0
2015-02-24 13:00:00,8753.15,8746.05,8754.3,8744.25,0
2015-02-24 13:15:00,8779.65,8753.15,8779.65,8751.7,0
2015-02-24 13:30:00,8779.1,8779.55,8788.4,8772.15,0
2015-02-24 13:45:00,8782.9,8779.45,8800.1,8775.8,0
2015-02-24 14:00:00,8774.65,8783.0,8800.5,8770.4,0
2015-02-24 14:15:00,8746.5,8774.7,8775.7,8742.1,0
2015-02-24 14:30:00,8740.6,8746.75,8755.9,8727.25,0
2015-02-24 14:45:00,8748.35,8741.1,8759.3,8740.95,0
2015-02-24 15:00:00,8770.1,8748.95,8772.3,8748.2,0
2015-02-24 15:15:00,8760.8,8770.4,8774.6,8757.25,0
2015-02-25 09:15:00,8828.35,8802.65,8830.5,8798.6,0
2015-02-25 09:30:00,8828.35,8828.2,8840.5,8824.4,0
2015-02-25 09:45:00,8822.0,8828.15,8830.05,8814.5,0
2015-02-25 10:00:00,8816.2,8821.9,8824.75,8813.4,0
2015-02-25 10:15:00,8823.85,8815.95,8828.75,8809.75,0
2015-02-25 10:30:00,8817.3,8824.1,8828.15,8817.2,0
2015-02-25 10:45:00,8813.55,8817.45,8821.9,8813.45,0
2015-02-25 11:00:00,8817.55,8813.15,8821.25,8809.45,0
2015-02-25 11:15:00,8818.0,8817.45,8824.35,8816.65,0
2015-02-25 11:30:00,8825.4,8817.95,8828.8,8815.35,0
2015-02-25 11:45:00,8820.85,8825.55,8826.7,8820.85,0
2015-02-25 12:00:00,8820.0,8820.9,8825.2,8819.35,0
2015-02-25 12:15:00,8822.65,8820.25,8824.55,8815.1,0
2015-02-25 12:30:00,8817.55,8822.8,8822.8,8812.4,0
2015-02-25 12:45:00,8826.7,8818.2,8827.35,8817.55,0
2015-02-25 13:00:00,8809.55,8826.8,8832.8,8805.45,0
2015-02-25 13:15:00,8811.8,8808.75,8817.65,8804.4,0
2015-02-25 13:30:00,8817.4,8812.15,8820.85,8812.15,0
2015-02-25 13:45:00,8794.05,8817.5,8819.9,8789.45,0
2015-02-25 14:00:00,8769.85,8793.95,8794.55,8767.25,0
2015-02-25 14:15:00,8779.1,8771.4,8784.95,8770.35,0
2015-02-25 14:30:00,8768.3,8778.65,8778.85,8764.3,0
2015-02-25 14:45:00,8767.35,8767.8,8774.7,8751.65,0
2015-02-25 15:00:00,8771.8,8768.05,8772.9,8759.8,0
2015-02-25 15:15:00,8765.25,8771.75,8773.45,8762.65,0
2015-02-26 09:15:00,8756.9,8779.0,8783.6,8742.3,0
2015-02-26 09:30:00,8736.6,8757.15,8757.4,8734.15,0
2015-02-26 09:45:00,8747.95,8736.05,8748.1,8736.0,0
2015-02-26 10:00:00,8747.8,8748.2,8751.3,8744.75,0
2015-02-26 10:15:00,8747.1,8747.5,8750.25,8731.7,0
2015-02-26 10:30:00,8745.3,8746.85,8750.25,8741.3,0
2015-02-26 10:45:00,8738.8,8745.25,8749.65,8735.75,0
2015-02-26 11:00:00,8745.3,8738.4,8746.55,8737.55,0
2015-02-26 11:15:00,8751.4,8745.65,8756.45,8745.2,0
2015-02-26 11:30:00,8747.05,8751.25,8754.3,8742.8,0
2015-02-26 11:45:00,8742.85,8747.4,8751.5,8742.05,0
2015-02-26 12:00:00,8739.4,8742.75,8743.15,8727.05,0
2015-02-26 12:15:00,8738.9,8739.05,8746.0,8734.7,0
2015-02-26 12:30:00,8718.9,8738.95,8740.9,8717.5,0
2015-02-26 12:45:00,8717.35,8718.8,8726.15,8706.9,0
2015-02-26 13:00:00,8734.1,8717.05,8736.7,8713.95,0
2015-02-26 13:15:00,8722.75,8733.5,8737.5,8715.5,0
2015-02-26 13:30:00,8684.8,8722.25,8723.65,8676.3,0
2015-02-26 13:45:00,8692.85,8685.25,8700.55,8673.65,0
2015-02-26 14:00:00,8708.4,8692.45,8711.95,8690.0,0
2015-02-26 14:15:00,8717.4,8708.9,8724.15,8702.4,0
2015-02-26 14:30:00,8720.55,8717.95,8734.6,8716.0,0
2015-02-26 14:45:00,8699.2,8720.45,8721.0,8698.85,0
